,p,alpha,Qvar,ILvar
148,0.1,1.42,0.013818271679741992,0.6931848739144705
149,0.1,1.42,0.017692636709342416,0.7448478209252314
150,0.1,1.52,0.0027062862180882562,0.3759909889175655
151,0.1,1.52,0.005057341481684072,0.4874694494337682
152,0.1,1.52,0.01369769050475615,0.6144666872240006
153,0.1,1.52,0.007014855829230497,0.5110788288342722
154,0.1,1.52,0.0013775198116522062,0.35684159693969286
155,0.1,1.52,0.003092820649498433,0.4307868978321619
156,0.1,1.52,0.006409876866571569,0.3779315515893048
157,0.1,1.52,0.007219683976146283,0.4440791525063667
158,0.1,1.52,0.007588099336534104,0.5109620983613401
159,0.1,1.52,0.0018136618615511393,0.36203553078152906
160,0.1,1.52,0.019701792796899476,0.7943923551206378
161,0.1,1.52,0.011186035887253518,0.5875855486423169
162,0.1,1.52,0.003730305800652743,0.4286109510325027
163,0.1,1.52,0.005030240225725807,0.4086809628919187
164,0.1,1.52,0.017404953297175865,0.7628263167174382
165,0.1,1.52,0.01175703016248245,0.550597193276991
166,0.1,1.52,0.01764493090026165,0.592715952092466
167,0.1,1.52,0.00647056783422473,0.5503220018029985
168,0.1,1.52,0.009285766093685982,0.7088460186368366
169,0.1,1.52,0.0025857131400119325,0.3449336354516357
170,0.1,1.52,0.021894936578272607,0.7144208436300568
171,0.1,1.52,0.008204227553681262,0.4691734752371016
172,0.1,1.52,0.010077582767570021,0.5242376098091617
173,0.1,1.52,0.00219620294458958,0.44183851557333026
174,0.1,1.52,0.0036520765523503375,0.42630926053389323
175,0.1,1.52,0.0024390646009515965,0.3773403005085653
176,0.1,1.52,0.005671985780018301,0.4219175817497824
177,0.1,1.52,0.007914764197937301,0.5883238947079188
178,0.1,1.52,0.012106186264449075,0.5616209362753323
179,0.1,1.52,0.0026167703845085925,0.4034888788892189
180,0.1,1.63,0.00467485068411563,0.45014258283822633
181,0.1,1.63,0.003886905081769482,0.5132345195349988
182,0.1,1.63,0.0012807419035655307,0.380348329394836
183,0.1,1.63,0.008829591819531453,0.44215815425530924
184,0.1,1.63,0.0008263964502015337,0.2717826271163412
185,0.1,1.63,0.0007171673168057102,0.36371187275684586
186,0.1,1.63,0.004400163133731726,0.577920480829264
187,0.1,1.63,0.0058048376227025755,0.5171636877347037
188,0.1,1.63,0.010884850877356302,0.6187421284478755
189,0.1,1.63,0.004601088420815875,0.4744856764140357
190,0.1,1.63,0.003511952878983639,0.39076349068150334
191,0.1,1.63,0.006436706429161248,0.4912123929011655
192,0.1,1.63,0.01341942560837792,0.5525218941870442
193,0.1,1.63,0.003969186773532962,0.44593209566108194
194,0.1,1.63,0.005169306272792476,0.5635343502990718
195,0.1,1.63,0.009839305690606434,0.5386722405494274
196,0.1,1.63,0.00783307965186414,0.4594289693110642
197,0.1,1.63,0.006436606849640726,0.39755568615071984
198,0.1,1.63,0.006608975987260976,0.450988975335929
199,0.1,1.63,0.001122552862605847,0.31791591499187044
200,0.1,1.63,0.002416825605907599,0.3291132792221649
201,0.1,1.63,0.003999567220485551,0.4415017611668668
202,0.1,1.63,0.0007708422950620032,0.37195295274102746
203,0.1,1.63,0.007329237675723466,0.4731486513974001
204,0.1,1.63,0.0006442505829433062,0.3545245586131056
205,0.1,1.63,0.002164614703561234,0.3889553717161733
206,0.1,1.63,0.00356755304194197,0.396450040360224
207,0.1,1.63,0.004626953956214274,0.45259455546886906
208,0.1,1.63,0.005829946715309529,0.5389942007962544
209,0.1,1.63,0.0032350015903266777,0.4117290613693348
210,0.1,1.73,0.0032988191382542146,0.45370322468505386
211,0.1,1.73,0.0018065609701785378,0.3276537648697987
212,0.1,1.73,0.0003371873321360798,0.3033669782112636
213,0.1,1.73,0.0015481395616570126,0.3759419197500942
214,0.1,1.73,0.0004590135779642047,0.29972933002997154
215,0.1,1.73,0.005312560062934401,0.4292868420683233
216,0.1,1.73,0.005298400385782293,0.5198929514258552
217,0.1,1.73,0.007040709051171763,0.49497830322227065
218,0.1,1.73,0.0015422035898731542,0.3832976791903271
219,0.1,1.73,0.0021370314829058322,0.4399358598961485
220,0.1,1.73,0.0037394813781106238,0.44463103401576093
221,0.1,1.73,0.0005812595161945899,0.2185709552021775
222,0.1,1.73,0.0013348206096529805,0.3404700500699033
223,0.1,1.73,0.0005773242600618803,0.2953140342797564
224,0.1,1.73,0.0014435040904972373,0.3210750161473751
225,0.1,1.73,0.00372185766602629,0.491080216091895
226,0.1,1.73,0.0015784174889882955,0.3643434836655347
227,0.1,1.73,7.144451368722066e-20,4.906834401354739e-13
228,0.1,1.73,0.0005488229607196738,0.36274838658988023
229,0.1,1.73,0.0016132947542091952,0.38604007996763073
230,0.1,1.73,0.0012443926909878017,0.37177570553135453
231,0.1,1.73,0.001990437090686022,0.3835873500622898
232,0.1,1.73,0.0051365122448288145,0.5426304543811917
233,0.1,1.73,0.0037448100400663885,0.409190543461108
234,0.1,1.73,0.0019077879313269689,0.342710752626448
235,0.1,1.73,0.005471065260986344,0.4942061845677989
236,0.1,1.73,0.0021786765169846986,0.3514761051722518
237,0.1,1.73,0.0027524169030208804,0.43535454451535505
238,0.1,1.73,0.006788747448168698,0.5706684194522007
239,0.1,1.73,0.001470191311472039,0.3755702857774535
240,0.1,1.84,0.0016043178909794194,0.3476893259402429
241,0.1,1.84,0.0019462436591626887,0.39877805737847055
242,0.1,1.84,7.067190881583406e-19,3.5637668745245347e-13
243,0.1,1.84,0.0015620940896963673,0.3545952832009271
244,0.1,1.84,0.0013878690522034977,0.36988786970984205
245,0.1,1.84,0.0017111524271108463,0.318352592066546
246,0.1,1.84,1.734299785163342e-05,0.2815676788494539
247,0.1,1.84,0.0002492084138878918,0.31644070688188963
248,0.1,1.84,0.002298517787761428,0.4066234503700621
249,0.1,1.84,0.0011061997902211344,0.3526217273131661
250,0.1,1.84,0.002789293260489794,0.39350986816329964
251,0.1,1.84,0.00023189044950541862,0.3237481190610529
252,0.1,1.84,0.0007165327652936509,0.3285528941854242
253,0.1,1.84,0.0011006569846477234,0.34051166954130807
254,0.1,1.84,0.000382459427895556,0.30476240978970615
255,0.1,1.84,0.0011804013523855988,0.299535464946897
256,0.1,1.84,0.000591436660489138,0.30408260231629364
257,0.1,1.84,0.0036487609155199698,0.41596127181679404
258,0.1,1.84,0.0011668609321963499,0.3789861951885342
259,0.1,1.84,0.00022884855277015346,0.2978640875465776
260,0.1,1.84,2.3053827761122624e-21,1.3040598047354637e-14
261,0.1,1.84,1.3942934515727425e-19,4.223608136447417e-14
262,0.1,1.84,0.00016532221937155207,0.2899471197032317
263,0.1,1.84,1.00208231191148e-05,0.21736301702079164
264,0.1,1.84,0.0013538384398928214,0.3087344071005828
265,0.1,1.84,0.0001871862178765563,0.31615528556491923
266,0.1,1.84,1.9077334875923378e-06,0.2589796643330756
267,0.1,1.84,0.002494407126561147,0.3511316139195613
268,0.1,1.84,0.00021013091517233832,0.2571589580506587
269,0.1,1.84,0.0003208847357239112,0.3018903870832386
270,0.1,1.94,5.708888573650294e-20,6.207326026392782e-15
271,0.1,1.94,1.321279588489831e-19,8.388410427343064e-15
272,0.1,1.94,8.436786100265838e-05,0.3233740186348834
273,0.1,1.94,0.0009401912940818783,0.29516370661663727
274,0.1,1.94,2.1910201148062887e-19,1.9823201356023383e-14
275,0.1,1.94,4.982461161405525e-05,0.23222311211296057
276,0.1,1.94,0.00021934021549705637,0.27513241708295516
277,0.1,1.94,0.0009962181204504169,0.3030386001602085
278,0.1,1.94,0.00016120612491224027,0.2920896798140683
279,0.1,1.94,0.00015147618495826512,0.24908133750159003
280,0.1,1.94,2.3579791186669734e-19,5.477670261024465e-13
281,0.1,1.94,0.00037252817792244464,0.3003827537787986
282,0.1,1.94,0.0010085611593218394,0.3425268478336061
283,0.1,1.94,0.00021596794263912988,0.2199206011223081
284,0.1,1.94,1.2992197644669888e-16,8.481963025904075e-12
285,0.1,1.94,0.0002075996220647374,0.28771114869005954
286,0.1,1.94,2.9922123376161363e-17,8.926255877947335e-12
287,0.1,1.94,0.00032451474647103226,0.29299997653893073
288,0.1,1.94,2.1220648650671364e-19,1.3662491380618633e-13
289,0.1,1.94,3.830938758913163e-20,2.8767066959826055e-15
290,0.1,1.94,4.709497006081642e-18,3.1190303997394646e-13
291,0.1,1.94,3.6549675025710216e-20,3.063765074915177e-15
292,0.1,1.94,0.0013458166826003438,0.4040415765085835
293,0.1,1.94,0.00012760834172918092,0.24476471020869542
294,0.1,1.94,0.0005365152972909203,0.3027920355112004
295,0.1,1.94,0.000555029985277235,0.3853396120980992
296,0.1,1.94,1.8546617884810707e-20,1.3144407386649621e-13
297,0.1,1.94,0.0010282823956735624,0.3806603191871535
298,0.1,1.94,0.0013000163802490239,0.37361947390517053
299,0.1,1.94,0.0007710013014193428,0.3856825603375632
300,0.1,2.05,1.408378398363344e-16,3.972812176652577e-12
301,0.1,2.05,1.8949304111961056e-20,2.9049729305843434e-15
302,0.1,2.05,0.0003669167981376714,0.28023901254835953
303,0.1,2.05,9.96847036588331e-05,0.26292381582223046
304,0.1,2.05,0.00082282305485258,0.3462486185065601
305,0.1,2.05,0.00039484294265303957,0.1777698246127455
306,0.1,2.05,4.0315470321698534e-19,1.3670264858732438e-12
307,0.1,2.05,2.4139344270231017e-20,2.4472700101995646e-14
308,0.1,2.05,2.6892802497563805e-17,1.0833822966193327e-12
309,0.1,2.05,1.1237793576084541e-16,2.5530640824982876e-12
310,0.1,2.05,8.82753464218153e-18,6.533857731827528e-13
311,0.1,2.05,1.3663444323709096e-17,1.0565512132973508e-11
312,0.1,2.05,4.331928748613509e-19,3.3600512144826556e-14
313,0.1,2.05,4.354780557157795e-06,0.12788185081993916
314,0.1,2.05,1.882226041641814e-19,5.529546729095785e-13
315,0.1,2.05,2.0502189976985367e-19,2.968182767607917e-14
316,0.1,2.05,0.0009779735491140156,0.37840165116155994
317,0.1,2.05,7.785070959843073e-17,6.314558903881863e-13
318,0.1,2.05,4.284168603421256e-20,3.5919613162161536e-15
319,0.1,2.05,3.349140976282537e-20,6.006964080531805e-14
320,0.1,2.05,0.0007657262048776737,0.36372483161549574
321,0.1,2.05,1.3896428601908338e-17,5.142237686972389e-13
322,0.1,2.05,3.8845125264451955e-19,5.06933038486603e-14
323,0.1,2.05,1.5950378853786005e-16,2.632569080770507e-12
324,0.1,2.05,4.959653061155865e-05,0.28232150463015276
325,0.1,2.05,4.8409156027813414e-20,5.146357819746139e-15
326,0.1,2.05,8.302477704812061e-05,0.272350289485954
327,0.1,2.05,5.95147190236066e-06,0.2462220737415452
328,0.1,2.05,4.495824752746671e-19,3.334510514724181e-13
329,0.1,2.05,0.00010502450810160699,0.2679075965742092
330,0.1,2.15,8.894836970587788e-17,2.484170690923847e-12
331,0.1,2.15,8.135722590915889e-06,0.2651108282273661
332,0.1,2.15,3.434996294543932e-20,1.5374806611816355e-13
333,0.1,2.15,3.0375778810103468e-18,4.5437733890742875e-12
334,0.1,2.15,0.0008175624856720956,0.24950552790601976
335,0.1,2.15,1.333172767678357e-16,3.489833341783734e-12
336,0.1,2.15,2.0618916060026918e-17,1.6146577018239043e-13
337,0.1,2.15,2.994251498379328e-18,6.904349742798268e-13
338,0.1,2.15,1.8799114798289303e-18,4.490878885626289e-12
339,0.1,2.15,1.2675856032569289e-16,4.405252829629336e-12
340,0.1,2.15,7.464493209776645e-20,8.020356927014323e-15
341,0.1,2.15,2.4741313085717053e-19,4.582340346096636e-13
342,0.1,2.15,6.922401766806355e-20,8.79616708689089e-15
343,0.1,2.15,4.309442621248554e-21,2.14937260855583e-14
344,0.1,2.15,3.1032520806879203e-18,1.0232905769563743e-11
345,0.1,2.15,2.36708036398782e-17,2.178829172569494e-11
346,0.1,2.15,2.0833958972463114e-19,8.344345392145776e-14
347,0.1,2.15,0.00032488592776936504,0.3158116074478748
348,0.1,2.15,2.0819176109086276e-16,6.2377555827923606e-12
349,0.1,2.15,1.4019597298254397e-19,1.0612448037562203e-14
350,0.1,2.15,1.4886012633376556e-16,1.815430337470234e-11
351,0.1,2.15,1.6338115707822068e-20,1.477211408017662e-14
352,0.1,2.15,1.5365359229942705e-17,2.1466092244108174e-12
353,0.1,2.15,3.354951352641731e-17,7.926003472376807e-14
354,0.1,2.15,1.1344839835837437e-17,2.410818213914847e-11
355,0.1,2.15,3.0847499604226224e-18,1.1420739277339957e-11
356,0.1,2.15,1.6485924769190792e-19,6.639645922467667e-14
357,0.1,2.15,2.755625483717991e-17,1.2498480658107557e-12
358,0.1,2.15,7.155298559471713e-19,2.393005210613276e-13
359,0.1,2.15,0.00040773316381665536,0.2676658596070825
360,0.1,2.26,4.34371181889654e-19,9.109205996207923e-14
